_id,age_certification,description,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],genres[6],genres[7],genres[8],id,production_countries[0],production_countries[1],production_countries[2],production_countries[3],production_countries[4],production_countries[5],production_countries[6],release_year,runtime,title,type,imdb_score,imdbScore,ageCertification,productionCountries[0],productionCountries[1],releaseYear,__v
66f562d6595d90b3b3feed6d,PG,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",fantasy,comedy,family,,,,,,,tm932595,US,,,,,,,2020,94,A Babysitter's Guide to Monster Hunting,MOVIE,5.4,,,,,,
66f562d6595d90b3b3feed6e,,"Wary of the effects of his good looks on others, a shut-in agrees to attend high school for the first time and meets a girl who's immune to his charm.",romance,drama,comedy,,,,,,,tm451584,ID,,,,,,,2019,106,Too Handsome To Handle,MOVIE,6.8,,,,,,
66f562d6595d90b3b3feed6f,TV-MA,"While hunting for a dating-site predator, an underused cop discovers a husband and wife with a horrific secret — and a web of conspiracy hiding it.",drama,thriller,crime,,,,,,,ts254537,BR,,,,,,,2020,45,"Good Morning, Verônica",SHOW,7.6,,,,,,
66f562d6595d90b3b3feed70,TV-MA,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program - but deeper feelings aren't far behind.",comedy,drama,romance,,,,,,,ts268758,IN,,,,,,,2020,32,Mismatched,SHOW,5.5,,,,,,
66f562d6595d90b3b3feed71,PG,A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.,comedy,scifi,documentation,animation,family,,,,,tm918962,CA,,,,,,,2020,89,Fearless,MOVIE,4.9,,,,,,
66f562d6595d90b3b3feed72,,"A woman dealing with the loss of her husband, the struggle of parenthood and finding work in a new state finds solace in her relationship with an 8 year old physically disabled girl named Justine who she takes care of.",drama,,,,,,,,,tm1081074,US,,,,,,,2019,105,Justine,MOVIE,6.7,,,,,,
66f562d6595d90b3b3feed73,TV-PG,"Kaoru's unexpected new roommate is Rilakkuma, a bear with a zipper on its back that spends each day just lazing around -- but is impossible to hate.",comedy,drama,family,animation,,,,,,ts86365,JP,,,,,,,2019,12,Rilakkuma and Kaoru,SHOW,8.3,,,,,,
66f562d6595d90b3b3feed74,PG,Luca follows in his father's footsteps to rescue his mother from evil Ladja. Finding the heavenly hero who wields the Zenithian sword is his only hope.,action,animation,family,fantasy,,,,,,tm466832,JP,,,,,,,2019,103,Dragon Quest: Your Story,MOVIE,6.5,,,,,,
66f562d6595d90b3b3feed75,TV-Y,"When Wesley puts his hands together, bows to his reflection and says the words, ""Hello, Ninja"" his surroundings instantly transform into an enchanting Ninja world.",animation,action,comedy,family,fantasy,,,,,ts218504,CA,,,,,,,2019,13,Hello Ninja,SHOW,6.7,,,,,,
66f562d6595d90b3b3feed76,,"Ambushed by Ulster loyalists, three members of the Miami Showband were killed in Northern Ireland in 1975. Was the crime linked to the government?",documentation,music,crime,,,,,,,tm464527,,,,,,,,2019,70,ReMastered: The Miami Showband Massacre,MOVIE,7,,,,,,
66f562d6595d90b3b3feed77,PG,"Get ready for a big shake-up when misfit bobbleheads take on trashy humans and a slobbery dog who crash their home with plans to swap a new baseball player bobblehead for a valuable one of them. With some guidance from Bobblehead Cher, they find the courage to bobble-up for an outrageous battle of wits and wobble.",comedy,family,animation,,,,,,,tm945825,US,,,,,,,2020,82,Bobbleheads: The Movie,MOVIE,2.4,,,,,,
66f562d6595d90b3b3feed78,,What does a thrill-seeker tween girl do when her mom forbids her to enter a BMX race? Cast an actor with nothing to lose to play her approving dad.,drama,family,comedy,,,,,,,tm927926,MX,,,,,,,2020,102,Dad Wanted,MOVIE,5.7,,,,,,
66f562d6595d90b3b3feed79,TV-MA,"A drama about the race between people who want to get closer to the truth and those who want to cover it up. Jang Seung Jo will take on the role of Oh Ji Hyuk, an elite detective of nine years who does not share his feelings with others due to pain he experienced when he was young. He is not swayed by money and power, even with the huge wealth he inherited from his uncle.",crime,drama,,,,,,,,ts225379,KR,,,,,,,2020,65,The Good Detective,SHOW,,,,,,,
66f562d6595d90b3b3feed7a,PG,A news reporter looks into who has been anonymously leaving large cash gifts on random doorsteps in New York.,drama,comedy,,,,,,,,tm474548,US,,,,,,,2019,90,Good Sam,MOVIE,5.7,,,,,,
66f562d6595d90b3b3feed7b,,"Aziz Ansari shares deep personal insights and hilarious takes on wokeness, family and the social climate.",comedy,,,,,,,,,tm819107,US,,,,,,,2019,65,Aziz Ansari: Right Now,MOVIE,7.5,,,,,,
66f562d6595d90b3b3feed7c,TV-14,"She's the most unlikely candidate to ever stumble into the role of a reporter, and she’s keeping everyone on their toes with her eccentric ways.",comedy,,,,,,,,,ts89330,JP,,,,,,,2019,46,Stay Tuned!,SHOW,7.5,,,,,,
66f562d6595d90b3b3feed7d,,"In this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents.",animation,,,,,,,,,tm827168,JP,US,,,,,,2019,40,Sturgill Simpson Presents Sound & Fury,MOVIE,,,,,,,
66f562d6595d90b3b3feed7e,,"At age 25, Olivier Rousteing was named the creative director of the French luxury fashion house, Balmain. At the time, Rousteing was a relatively unknown designer, but in the decade since, he’s proven his business prowess and artistic instinct by leading Balmain to new heights. Wonderboy gives the viewer the rare opportunity to experience the inner sanctum of the fashion world, as we stand shoulder-to-shoulder with this extraordinary individual while he works. Once the day’s hectic pace subsides, the camera becomes Rousteing’s confidante, and he opens up, revealing intimate details about what both worries and drives him.",documentation,european,,,,,,,,tm838869,FR,,,,,,,2019,99,Wonder Boy,MOVIE,,,,,,,
66f562d6595d90b3b3feed7f,,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",war,,,,,,,,,ts91125,KR,,,,,,,2019,62,Chief of Staff,SHOW,,,,,,,
66f562d6595d90b3b3feed80,,"Canadian comic Katherine Ryan's stand-up special packed with anecdotes, jokes, and a pertinent take on society.",comedy,,,,,,,,,tm812781,US,,,,,,,2019,65,Katherine Ryan: Glitter Room,MOVIE,6.7,,,,,,
66f562d6595d90b3b3feed81,,"Martin and Charly spend their time making rap music. One night they find a loaded gun on a hill, while Sol searches for her lost dog. Although apparently unrelated, these stories are intimately linked, forming a portrait of teenagers in their difficult passage to adulthood.",drama,,,,,,,,,tm884616,CL,,,,,,,2020,102,Quiet,MOVIE,6.4,,,,,,
66f562d6595d90b3b3feed82,,"This documentary follows a team of local archaeologists excavating never before explored passageways, shafts, and tombs, piecing together the secrets of Egypt’s most significant find in almost 50 years in Saqqara.",documentation,history,,,,,,,,tm945168,EG,US,,,,,,2020,113,Secrets of the Saqqara Tomb,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feed83,PG,"Two children discover that their mother is gone. The youngest of the pair, adventurer and upcomming singer, Long Johnson forces his older sister, Lily Johnson, to hunt down a unicorn with magical blood.",fantasy,family,,,,,,,,tm933639,US,,,,,,,2020,93,Wish Upon a Unicorn,MOVIE,5.4,,,,,,
66f562d6595d90b3b3feed84,PG-13,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",crime,action,comedy,drama,,,,,,tm847805,IN,,,,,,,2020,150,Ludo,MOVIE,7.6,,,,,,
66f562d6595d90b3b3feed85,PG,A rich and nasty woman returns to her hometown to evict everyone but discovers the true meaning of Christmas thanks to the local townsfolk – and an actual angel. Features 14 original songs with music and lyrics by Dolly Parton!,comedy,family,,,,,,,,tm938227,US,,,,,,,2020,98,Dolly Parton's Christmas on the Square,MOVIE,5.2,,,,,,
66f562d6595d90b3b3feed86,,"A girl, a dog and her best pal set out to save a mountain from a gold-hungry corporation. But the key lies closer to home, with her sidekick pup, Xico.",family,fantasy,animation,,,,,,,tm910999,MX,,,,,,,2020,85,Xico's Journey,MOVIE,5.1,,,,,,
66f562d6595d90b3b3feed87,,"We are in 2030, and on vacation we go to Mars!  Having made his wife and son Giulio lose his tracks for years, Fabio (Christian De Sica) is about to marry the wealthy Bea on Mars. But what could happen if during an excursion into space, something goes wrong and Giulio suddenly becomes a sprightly old man (Massimo Boldi)? Between hilarious unexpected events and amusing misunderstandings, Fabio will find himself dealing with a seventy-year-old son and a marriage that is in danger of jumping ...",comedy,scifi,,,,,,,,tm980097,IT,,,,,,,2020,89,Holiday on Mars,MOVIE,2.7,,,,,,
66f562d6595d90b3b3feed88,,"Wanda Sykes tackles politics, reality TV, racism and the secret she'd take to the grave in this rollicking, no-holds-barred stand-up special.",comedy,,,,,,,,,tm475501,US,,,,,,,2019,66,Wanda Sykes: Not Normal,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feed89,PG-13,"Every year, thousands of high schoolers enter the August Wilson monologue competition for a chance to perform on Broadway. This film follows these students, examining how Wilson and his characters speak to a new generation, inspiring them to listen to his words and find their own voice.",documentation,,,,,,,,,tm845552,US,,,,,,,2020,90,Giving Voice,MOVIE,,,,,,,
66f562d6595d90b3b3feed8a,,Longtime friends and local radio hosts Maggie and Jack fake it as a couple for their families and listeners in hopes of getting their show syndicated.,comedy,romance,,,,,,,,tm948607,CA,,,,,,,2020,87,Midnight at the Magnolia,MOVIE,5.8,,,,,,
66f562d6595d90b3b3feed8b,,The jail in the Philippines made famous for a viral Michael Jackson dance video comes under the management of an ex-convict which causes some controversy,documentation,,,,,,,,,ts218776,,,,,,,,2019,34,Happy Jail,SHOW,6.9,,,,,,
66f562d6595d90b3b3feed8c,,"Teen comedy set in the school-year of 1994. José is the new kid on high-school, falling immediately for the popular and freckled Christina. Trying to impress her, he's going to unsuccessfully join the soccer try-outs. Is he shooting way out of his league?",comedy,romance,sport,,,,,,,tm818588,MX,,,,,,,2019,90,All the Freckles in the World,MOVIE,5.2,,,,,,
66f562d6595d90b3b3feed8d,TV-14,"In this reality show, couples overcome obstacles to celebrate their love in surprise dream weddings designed by three experts in less than a week.",reality,,,,,,,,,ts250803,GB,US,,,,,,2020,55,Say I Do,SHOW,7.7,,,,,,
66f562d6595d90b3b3feed8e,TV-MA,"Told through three different characters' perspectives, the story of Sintonia explores the interconnection of the music, drug traffic, and religion in São Paulo. In the quest to be somebody, many paths will converge.",crime,drama,music,,,,,,,ts79695,BR,,,,,,,2019,44,Sintonia,SHOW,6.7,,,,,,
66f562d6595d90b3b3feed8f,,Gregoria Rosello is a comediant of stand up. In his show he told with the audience about parts of his life and very common things that happened in Argentina. The show is incredible but in my opinion only people that are Argentinean can understand all the show.,comedy,,,,,,,,,tm852060,AR,,,,,,,2019,65,Grego Rossello: Disculpe las molestias,MOVIE,4.5,,,,,,
66f562d6595d90b3b3feed90,,"The powerful and inspiring true story of the controversial human rights campaigner whose provocative acts of civil disobedience rocked the British establishment, revolutionised attitudes to homosexuality and exposed world tyrants. As social attitudes change and history vindicates Peter's stance on gay rights, his David versus Goliath battles gradually win him status as a national treasure. The film follows Peter as he embarks on his riskiest crusade yet by seeking to disrupt the FIFA World Cup in Moscow to draw attention to the persecution of LGBT+ people in Russia and Chechnya.",documentation,,,,,,,,,tm469432,AU,GB,,,,,,2020,91,Hating Peter Tatchell,MOVIE,7.6,,,,,,
66f562d6595d90b3b3feed91,,A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid -- until their kidnapping scheme turns deadly.,thriller,crime,,,,,,,,tm842829,PH,,,,,,,2019,94,Dead Kids,MOVIE,,,,,,,
66f562d6595d90b3b3feed92,,Anthony Bryan and his personal struggle to be accepted as a British Citizen during the Windrush immigration scandal.,drama,,,,,,,,,tm898180,GB,,,,,,,2020,89,Sitting in Limbo,MOVIE,,,,,,,
66f562d6595d90b3b3feed93,,"On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.",drama,european,,,,,,,,tm461827,ES,,,,,,,2019,93,Who Would You Take to a Deserted Island?,MOVIE,5.3,,,,,,
66f562d6595d90b3b3feed94,,"Snatched off the street and held for ransom, a bound and gagged woman uses her limited powers to derail her two masked abductors' carefully-laid plans.",crime,thriller,,,,,,,,tm814734,DE,,,,,,,2019,89,Kidnapping Stella,MOVIE,4.9,,,,,,
66f562d6595d90b3b3feed95,,"A team of former robbers arrived at Paradise: Phuket, southern Thailand. Now traders, they are happy days. Until the day when the devil arrives: Mehdi, sentenced to 15 years in prison during the robbery, comes to recover his share of the cake.",action,drama,thriller,crime,european,,,,,tm450832,FR,,,,,,,2019,94,Paradise Beach,MOVIE,4.6,,,,,,
66f562d6595d90b3b3feed96,R,A former special-forces soldier is given the opportunity to bring the man who betrayed his team on their final mission in Eastern Europe several years ago - to justice.,action,,,,,,,,,tm849131,GB,,,,,,,2020,90,I Am Vengeance: Retaliation,MOVIE,3.4,,,,,,
66f562d6595d90b3b3feed97,,"Carlos, a ruthless Spanish negotiation expert working in Brussels, is tasked with handling the kidnapping of a senior oil company executive in a troubled West African country —with which he has old and deep ties—, torn by ethnic tensions and government abuses.",drama,thriller,fantasy,action,,,,,,tm925858,ES,US,BE,,,,,2020,115,Black Beach,MOVIE,5.6,,,,,,
66f562d6595d90b3b3feed98,,"A Buddhist scientist from Bangkok decides to cryo-preserve his daughter's brain. As scandal swirls around the family, they struggle to grieve a child that, in their view, is suspended between death and a future reawakening.",documentation,,,,,,,,,tm932201,TH,US,,,,,,2019,75,Hope Frozen,MOVIE,,,,,,,
66f562d6595d90b3b3feed99,TV-14,"When accused of a murder eerily parallel to a plot in his novel, a best-selling crime writer must navigate a web of hidden enemies.",drama,crime,,,,,,,,ts90640,LB,,,,,,,2019,34,The Writer,SHOW,8.2,,,,,,
66f562d6595d90b3b3feed9a,,In an Albanian town known for drug production and trafficking an elite group of cops set out to end the war waged against the local police.,thriller,action,crime,,,,,,,tm428702,US,,,,,,,2019,103,The Brave,MOVIE,5,,,,,,
66f562d6595d90b3b3feed9b,R,"A political activist helps take care of a group of America’s most wanted fugitives — including a well-known, recently radicalized heiress — in this fictionalized reimagining of the Patty Hearst affair.",drama,,,,,,,,,tm475162,US,CA,,,,,,2019,85,American Woman,MOVIE,,,,,,,
